date,shift,line_id,brand,model_name,planned_qty,actual_qty,defect_qty,downtime_minutes,changeover_minutes,operator_count,machine_id,oee_score
2026-01-07,1,L7,Decathlon,Kiprun Carbon Plate,130,112,2,2,0,7,STITCH_08,0.8508
2026-01-07,2,L7,Decathlon,Kalenji Trail Sole Unit,134,99,4,29,42,8,STITCH_08,0.7113
2026-01-07,1,L8,Decathlon,Kalenji Trail Sole Unit,144,112,2,27,0,7,SOLE_03,0.7664
2026-01-07,2,L8,Crocs,Classic Clog Strap Assembly,147,114,3,14,0,8,SOLE_04,0.761
2026-01-08,1,L1,Nike,Air Max Flyknit Upper,182,154,11,10,0,7,SHIMA_01,0.7889
2026-01-08,2,L1,Crocs,Classic Clog Strap Assembly,168,139,6,15,0,5,SHIMA_03,0.7951
2026-01-08,3,L1,Nike,Pegasus 3D Knit Collar,124,63,2,153,54,5,SHIMA_02,0.4926
2026-01-08,1,L2,Nike,Dunk Low Textile Upper,185,131,13,10,53,6,SHIMA_05,0.6411
2026-01-08,2,L2,Nike,Air Max Flyknit Upper,199,157,15,3,32,4,SHIMA_04,0.715
2026-01-08,3,L2,Crocs,Bayaband Slide Upper,118,90,5,16,0,4,SHIMA_06,0.7222
2026-01-08,1,L3,Nike,Pegasus 3D Knit Collar,170,56,3,222,52,11,STITCH_02,0.3129
2026-01-08,2,L3,Crocs,LiteRide Insole Unit,151,115,2,16,49,9,SOLE_01,0.7509
2026-01-08,3,L3,Nike,Vaporfly Engineered Mesh,93,81,4,29,0,8,STITCH_02,0.8316
2026-01-08,1,L4,Crocs,Classic Clog Strap Assembly,151,125,5,28,0,11,STITCH_04,0.8003
2026-01-08,2,L4,Decathlon,Quechua Hiking Upper,153,68,2,201,0,10,STITCH_04,0.4321
2026-01-08,3,L4,Crocs,Classic Clog Strap Assembly,85,52,1,147,0,12,STITCH_03,0.6115
2026-01-08,1,L5,Crocs,LiteRide Insole Unit,152,97,5,10,73,11,STITCH_05,0.6087
2026-01-08,2,L5,Crocs,LiteRide Insole Unit,148,111,4,18,0,9,SOLE_02,0.7236
2026-01-08,3,L5,Crocs,Bayaband Slide Upper,109,97,5,5,0,9,STITCH_06,0.8509
2026-01-08,1,L6,Decathlon,Kalenji Trail Sole Unit,157,119,2,12,63,8,SHIMA_08,0.7468
2026-01-08,2,L6,Nike,Dunk Low Textile Upper,156,136,11,0,0,9,SHIMA_08,0.8022
2026-01-08,3,L6,Nike,ZoomX Carbon Plate Insert,98,86,3,9,0,6,SHIMA_07,0.8553
2026-01-08,1,L7,Decathlon,Kalenji Trail Sole Unit,140,127,6,11,0,8,STITCH_08,0.8695
2026-01-08,2,L7,Crocs,LiteRide Insole Unit,138,122,3,15,0,10,STITCH_08,0.8654
2026-01-08,3,L7,Nike,Air Max Flyknit Upper,98,67,2,11,87,9,SHIMA_09,0.6715
2026-01-08,1,L8,Crocs,LiteRide Insole Unit,115,99,5,7,0,6,SOLE_03,0.819
2026-01-08,2,L8,Decathlon,Kalenji Trail Sole Unit,116,85,2,59,0,8,SOLE_03,0.7212
2026-01-08,3,L8,Nike,Dunk Low Textile Upper,67,56,5,8,0,8,SOLE_03,0.7725
2026-01-09,1,L1,Nike,Vaporfly Engineered Mesh,147,98,6,78,0,6,SHIMA_01,0.6322
2026-01-09,2,L1,Nike,Vaporfly Engineered Mesh,153,95,2,29,74,6,SHIMA_03,0.6126
2026-01-09,1,L2,Nike,Dunk Low Textile Upper,164,121,12,14,0,6,SHIMA_06,0.6656
2026-01-09,2,L2,Decathlon,Quechua Hiking Upper,167,129,2,1,0,7,SHIMA_06,0.7635
2026-01-09,1,L3,Decathlon,Kalenji Trail Sole Unit,148,111,4,10,0,8,SOLE_01,0.7295
2026-01-09,2,L3,Nike,Dunk Low Textile Upper,149,102,3,2,56,10,STITCH_02,0.6656
2026-01-09,1,L4,Crocs,LiteRide Insole Unit,156,118,5,23,0,8,SOLE_02,0.7303
2026-01-09,2,L4,Decathlon,Quechua Hiking Upper,152,136,8,8,0,8,STITCH_04,0.8472
2026-01-09,1,L5,Crocs,LiteRide Insole Unit,147,112,7,21,0,12,STITCH_06,0.7181
2026-01-09,2,L5,Decathlon,Kiprun Carbon Plate,150,111,3,10,0,8,SOLE_02,0.7249
2026-01-09,1,L6,Decathlon,Quechua Hiking Upper,158,144,4,2,0,10,SHIMA_08,0.8884
2026-01-09,2,L6,Nike,ZoomX Carbon Plate Insert,145,117,8,7,52,6,STITCH_07,0.7531
2026-01-09,1,L7,Decathlon,Kalenji Trail Sole Unit,135,63,4,187,19,10,STITCH_08,0.4374
2026-01-09,2,L7,Decathlon,Quechua Hiking Upper,134,101,7,0,0,7,SHIMA_09,0.7078
2026-01-09,1,L8,Decathlon,Kiprun Carbon Plate,119,93,2,10,30,7,SOLE_04,0.7672
2026-01-09,2,L8,Crocs,Classic Clog Strap Assembly,118,83,4,7,70,8,SOLE_03,0.6726
2026-01-12,1,L1,Nike,ZoomX Carbon Plate Insert,165,105,3,28,49,5,SHIMA_01,0.6229
2026-01-12,2,L1,Nike,Dunk Low Textile Upper,166,149,6,13,0,4,SHIMA_03,0.8632
2026-01-12,3,L1,Nike,Vaporfly Engineered Mesh,102,94,4,0,0,6,SHIMA_03,0.8847
2026-01-12,1,L2,Nike,Air Max Flyknit Upper,139,123,5,3,0,5,SHIMA_06,0.8493
2026-01-12,2,L2,Nike,Pegasus 3D Knit Collar,135,122,7,10,0,7,SHIMA_06,0.8544
2026-01-12,3,L2,Crocs,Classic Clog Strap Assembly,89,65,4,28,0,6,SHIMA_04,0.692
2026-01-12,1,L3,Crocs,Classic Clog Strap Assembly,148,97,7,24,64,10,STITCH_02,0.6122
2026-01-12,2,L3,Crocs,Classic Clog Strap Assembly,160,137,8,2,32,12,STITCH_02,0.8109
2026-01-12,3,L3,Nike,Pegasus 3D Knit Collar,114,71,8,22,89,12,STITCH_02,0.5538
2026-01-12,1,L4,Decathlon,Quechua Hiking Upper,186,89,6,214,0,12,STITCH_03,0.4476
2026-01-12,2,L4,Decathlon,Kiprun Carbon Plate,173,141,9,8,0,10,STITCH_04,0.7667
2026-01-12,3,L4,Crocs,LiteRide Insole Unit,133,106,10,16,0,8,STITCH_04,0.7228
2026-01-12,1,L5,Crocs,Classic Clog Strap Assembly,134,112,7,12,0,10,SOLE_02,0.7869
2026-01-12,2,L5,Crocs,LiteRide Insole Unit,141,126,8,10,0,11,STITCH_06,0.8388
2026-01-12,3,L5,Crocs,Bayaband Slide Upper,104,69,7,28,74,11,STITCH_06,0.6006
2026-01-12,1,L6,Decathlon,Kiprun Carbon Plate,154,65,3,144,79,8,STITCH_07,0.4077
2026-01-12,2,L6,Decathlon,Kalenji Trail Sole Unit,155,130,8,17,0,10,SHIMA_08,0.7892
2026-01-12,3,L6,Nike,Vaporfly Engineered Mesh,92,67,3,10,89,10,SHIMA_08,0.7033
2026-01-12,1,L7,Decathlon,Kiprun Carbon Plate,102,84,6,26,0,7,STITCH_08,0.7729
2026-01-12,2,L7,Decathlon,Kalenji Trail Sole Unit,110,54,3,175,47,9,SHIMA_09,0.4653
2026-01-12,3,L7,Nike,Dunk Low Textile Upper,58,47,5,26,0,7,STITCH_07,0.7325
2026-01-12,1,L8,Nike,Pegasus 3D Knit Collar,122,86,4,3,74,6,SOLE_04,0.6745
2026-01-12,2,L8,Nike,ZoomX Carbon Plate Insert,108,89,7,0,0,7,SOLE_04,0.7663
2026-01-12,3,L8,Nike,Dunk Low Textile Upper,77,61,4,53,0,8,SOLE_03,0.7451
2026-01-13,1,L1,Nike,Pegasus 3D Knit Collar,156,103,9,29,89,6,SHIMA_01,0.605
2026-01-13,2,L1,Nike,Dunk Low Textile Upper,149,72,6,173,0,5,SHIMA_01,0.4478
2026-01-13,1,L2,Nike,Air Max Flyknit Upper,148,119,6,2,0,7,SHIMA_05,0.7673
2026-01-13,2,L2,Crocs,LiteRide Insole Unit,136,112,5,6,0,7,SHIMA_04,0.7897
2026-01-13,1,L3,Nike,Air Max Flyknit Upper,138,99,8,26,0,10,STITCH_02,0.6638
2026-01-13,2,L3,Nike,Dunk Low Textile Upper,157,127,5,3,0,9,STITCH_01,0.7817
2026-01-13,1,L4,Crocs,Bayaband Slide Upper,151,119,7,24,47,8,STITCH_03,0.7448
2026-01-13,2,L4,Nike,Air Max Flyknit Upper,159,136,8,1,0,9,STITCH_04,0.8064
2026-01-13,1,L5,Crocs,Bayaband Slide Upper,134,115,3,24,0,8,STITCH_05,0.8401
2026-01-13,2,L5,Crocs,LiteRide Insole Unit,128,105,8,25,0,11,STITCH_06,0.7596
2026-01-13,1,L6,Decathlon,Quechua Hiking Upper,114,86,2,17,0,6,SHIMA_08,0.7388
2026-01-13,2,L6,Decathlon,Quechua Hiking Upper,112,69,2,99,28,10,SHIMA_08,0.6005
2026-01-13,1,L7,Decathlon,Kiprun Carbon Plate,152,137,8,14,0,9,STITCH_07,0.8544
2026-01-13,2,L7,Decathlon,Kalenji Trail Sole Unit,156,124,4,0,0,10,STITCH_07,0.7737
2026-01-13,1,L8,Decathlon,Quechua Hiking Upper,149,130,3,21,0,5,SOLE_04,0.8579
2026-01-13,2,L8,Nike,Dunk Low Textile Upper,148,122,8,7,0,8,SOLE_04,0.7759
2026-01-14,1,L1,Nike,Dunk Low Textile Upper,168,138,10,26,0,7,SHIMA_03,0.7648
2026-01-14,2,L1,Crocs,LiteRide Insole Unit,171,115,3,38,77,4,SHIMA_02,0.6559
2026-01-14,3,L1,Nike,ZoomX Carbon Plate Insert,96,46,1,102,73,6,SHIMA_02,0.4729
2026-01-14,1,L2,Nike,ZoomX Carbon Plate Insert,146,88,7,131,0,5,SHIMA_04,0.5594
2026-01-14,2,L2,Nike,ZoomX Carbon Plate Insert,138,63,5,126,86,5,SHIMA_05,0.4207
2026-01-14,3,L2,Nike,Vaporfly Engineered Mesh,83,71,3,25,0,5,SHIMA_04,0.8255
2026-01-14,1,L3,Crocs,Classic Clog Strap Assembly,120,89,4,3,0,12,SOLE_01,0.7145
2026-01-14,2,L3,Nike,ZoomX Carbon Plate Insert,129,45,3,186,85,8,STITCH_02,0.3278
2026-01-14,3,L3,Nike,Air Max Flyknit Upper,80,59,2,86,0,8,SOLE_01,0.7233
2026-01-14,1,L4,Decathlon,Quechua Hiking Upper,183,153,10,25,0,10,STITCH_04,0.7855
2026-01-14,2,L4,Crocs,LiteRide Insole Unit,183,54,3,237,88,9,STITCH_04,0.2804
2026-01-14,3,L4,Crocs,Bayaband Slide Upper,104,81,3,0,0,12,SOLE_02,0.7552
2026-01-14,1,L5,Nike,Air Max Flyknit Upper,155,139,6,13,0,11,SOLE_02,0.8597
2026-01-14,2,L5,Decathlon,Kalenji Trail Sole Unit,153,137,4,10,0,12,STITCH_06,0.8696
2026-01-14,3,L5,Crocs,LiteRide Insole Unit,105,89,8,8,0,8,STITCH_06,0.7725
2026-01-14,1,L6,Decathlon,Kalenji Trail Sole Unit,135,109,2,17,0,8,STITCH_07,0.799
2026-01-14,2,L6,Nike,Pegasus 3D Knit Collar,144,113,10,15,0,10,STITCH_07,0.7216
2026-01-14,3,L6,Nike,Vaporfly Engineered Mesh,76,69,3,11,0,7,SHIMA_08,0.8722
2026-01-14,1,L7,Decathlon,Quechua Hiking Upper,136,105,4,8,0,10,SHIMA_09,0.745
2026-01-14,2,L7,Decathlon,Kiprun Carbon Plate,144,132,4,5,0,8,SHIMA_09,0.8917
2026-01-14,3,L7,Decathlon,Quechua Hiking Upper,90,73,5,1,0,7,STITCH_07,0.7629
2026-01-14,1,L8,Nike,Vaporfly Engineered Mesh,129,99,5,20,0,6,SOLE_03,0.7316
2026-01-14,2,L8,Nike,Dunk Low Textile Upper,128,41,3,209,81,5,SOLE_03,0.2984
2026-01-14,3,L8,Decathlon,Kiprun Carbon Plate,93,82,7,3,0,8,SOLE_04,0.8113
2026-01-15,1,L1,Nike,Pegasus 3D Knit Collar,187,132,6,10,49,7,SHIMA_03,0.6745
2026-01-15,2,L1,Nike,Dunk Low Textile Upper,183,143,11,11,20,7,SHIMA_03,0.7217
2026-01-15,3,L1,Nike,Vaporfly Engineered Mesh,130,90,4,24,21,5,SHIMA_02,0.667
2026-01-15,1,L2,Nike,Pegasus 3D Knit Collar,156,127,11,15,0,7,SHIMA_05,0.7493
2026-01-15,2,L2,Nike,Air Max Flyknit Upper,156,99,3,96,0,4,SHIMA_04,0.6172
2026-01-15,3,L2,Nike,Dunk Low Textile Upper,82,71,4,8,0,5,SHIMA_06,0.8239
2026-01-15,1,L3,Nike,Pegasus 3D Knit Collar,134,106,3,24,0,11,SOLE_01,0.772
2026-01-15,2,L3,Nike,Air Max Flyknit Upper,137,115,4,29,0,9,STITCH_01,0.8134
2026-01-15,3,L3,Crocs,Classic Clog Strap Assembly,80,59,5,22,65,8,STITCH_02,0.6821
2026-01-15,1,L4,Crocs,LiteRide Insole Unit,157,135,2,21,0,10,STITCH_04,0.8491
2026-01-15,2,L4,Crocs,Bayaband Slide Upper,136,120,4,15,0,9,STITCH_04,0.8551
2026-01-15,3,L4,Crocs,Classic Clog Strap Assembly,92,60,2,23,43,11,STITCH_04,0.6378
2026-01-15,1,L5,Crocs,Classic Clog Strap Assembly,158,106,4,8,66,8,STITCH_05,0.6474
2026-01-15,2,L5,Nike,Dunk Low Textile Upper,145,119,5,12,0,9,STITCH_06,0.7918
2026-01-15,3,L5,Decathlon,Kalenji Trail Sole Unit,85,72,6,26,0,10,STITCH_06,0.7839
2026-01-15,1,L6,Nike,ZoomX Carbon Plate Insert,128,106,9,14,23,10,SHIMA_07,0.7648
2026-01-15,2,L6,Decathlon,Kiprun Carbon Plate,146,122,3,28,15,10,SHIMA_08,0.8206
2026-01-15,3,L6,Decathlon,Kalenji Trail Sole Unit,95,63,2,103,0,7,SHIMA_08,0.6483
2026-01-15,1,L7,Decathlon,Kalenji Trail Sole Unit,134,113,4,12,0,6,SHIMA_09,0.8161
2026-01-15,2,L7,Decathlon,Kalenji Trail Sole Unit,146,105,4,96,0,7,SHIMA_09,0.693
2026-01-15,3,L7,Crocs,Classic Clog Strap Assembly,83,67,3,22,0,8,STITCH_07,0.7716
2026-01-15,1,L8,Nike,ZoomX Carbon Plate Insert,104,79,5,15,0,5,SOLE_04,0.718
2026-01-15,2,L8,Decathlon,Quechua Hiking Upper,104,85,2,24,0,8,SOLE_04,0.8039
2026-01-15,3,L8,Decathlon,Kalenji Trail Sole Unit,81,62,2,4,70,7,SOLE_03,0.7436
2026-01-16,1,L1,Nike,Pegasus 3D Knit Collar,187,162,5,3,0,5,SHIMA_03,0.844
2026-01-16,2,L1,Nike,Air Max Flyknit Upper,184,143,14,21,0,4,SHIMA_01,0.7042
2026-01-16,1,L2,Nike,Vaporfly Engineered Mesh,173,157,15,7,0,6,SHIMA_05,0.8248
2026-01-16,2,L2,Nike,Dunk Low Textile Upper,175,152,8,4,0,5,SHIMA_05,0.8272
2026-01-16,1,L3,Nike,Vaporfly Engineered Mesh,136,101,10,25,0,9,STITCH_02,0.6727
2026-01-16,2,L3,Nike,Air Max Flyknit Upper,134,108,7,14,0,9,SOLE_01,0.758
2026-01-16,1,L4,Crocs,Classic Clog Strap Assembly,156,119,4,11,0,10,STITCH_03,0.7393
2026-01-16,2,L4,Crocs,LiteRide Insole Unit,175,157,6,9,0,10,STITCH_03,0.8678
2026-01-16,1,L5,Crocs,Bayaband Slide Upper,149,123,6,10,0,9,SOLE_02,0.7863
2026-01-16,2,L5,Decathlon,Quechua Hiking Upper,137,119,7,3,0,11,STITCH_06,0.8177
2026-01-16,1,L6,Decathlon,Quechua Hiking Upper,133,114,7,27,0,10,SHIMA_07,0.8103
2026-01-16,2,L6,Decathlon,Kiprun Carbon Plate,150,128,5,20,0,9,SHIMA_07,0.8258
2026-01-16,1,L7,Decathlon,Quechua Hiking Upper,117,88,4,29,0,8,STITCH_08,0.7257
2026-01-16,2,L7,Decathlon,Kiprun Carbon Plate,126,95,5,2,0,9,SHIMA_09,0.7179
2026-01-16,1,L8,Nike,ZoomX Carbon Plate Insert,136,125,13,6,0,8,SOLE_04,0.8244
2026-01-16,2,L8,Crocs,Bayaband Slide Upper,140,130,8,1,0,7,SOLE_04,0.8741
2026-01-19,1,L1,Nike,ZoomX Carbon Plate Insert,150,122,5,26,0,7,SHIMA_02,0.782
2026-01-19,2,L1,Crocs,Bayaband Slide Upper,161,121,9,21,0,4,SHIMA_02,0.6975
2026-01-19,3,L1,Nike,Dunk Low Textile Upper,102,84,8,16,0,7,SHIMA_01,0.7495
2026-01-19,1,L2,Nike,Dunk Low Textile Upper,192,145,6,4,0,7,SHIMA_04,0.7248
2026-01-19,2,L2,Nike,Dunk Low Textile Upper,190,141,6,17,0,5,SHIMA_05,0.7135
2026-01-19,3,L2,Nike,Vaporfly Engineered Mesh,111,77,2,17,37,4,SHIMA_05,0.6763
2026-01-19,1,L3,Nike,Vaporfly Engineered Mesh,152,106,8,22,61,12,STITCH_02,0.6451
2026-01-19,2,L3,Nike,Vaporfly Engineered Mesh,178,120,7,15,74,12,SOLE_01,0.6364
2026-01-19,3,L3,Decathlon,Kalenji Trail Sole Unit,111,95,9,26,0,12,STITCH_02,0.778
2026-01-19,1,L4,Crocs,Classic Clog Strap Assembly,164,132,5,19,0,11,STITCH_04,0.7798
2026-01-19,2,L4,Nike,ZoomX Carbon Plate Insert,176,141,12,29,0,12,STITCH_04,0.736
2026-01-19,3,L4,Crocs,Classic Clog Strap Assembly,128,114,4,11,0,9,STITCH_04,0.8597
2026-01-19,1,L5,Nike,ZoomX Carbon Plate Insert,158,124,5,14,0,11,SOLE_02,0.7566
2026-01-19,2,L5,Crocs,Classic Clog Strap Assembly,143,118,5,1,0,10,STITCH_05,0.7933
2026-01-19,3,L5,Crocs,Classic Clog Strap Assembly,88,80,6,13,0,11,SOLE_02,0.8414
2026-01-19,1,L6,Nike,Air Max Flyknit Upper,123,89,3,22,42,9,STITCH_07,0.7023
2026-01-19,2,L6,Decathlon,Kiprun Carbon Plate,134,105,5,18,0,10,SHIMA_08,0.7467
2026-01-19,3,L6,Decathlon,Kiprun Carbon Plate,78,49,1,0,83,9,SHIMA_07,0.6225
2026-01-19,1,L7,Decathlon,Quechua Hiking Upper,113,96,4,8,0,9,STITCH_07,0.8185
2026-01-19,2,L7,Decathlon,Quechua Hiking Upper,112,89,3,5,0,9,STITCH_08,0.7754
2026-01-19,3,L7,Crocs,Classic Clog Strap Assembly,66,48,1,19,0,9,SHIMA_09,0.7186
2026-01-19,1,L8,Crocs,Bayaband Slide Upper,147,125,9,17,0,8,SOLE_03,0.7898
2026-01-19,2,L8,Decathlon,Kiprun Carbon Plate,164,67,5,221,17,5,SOLE_04,0.3806
2026-01-19,3,L8,Crocs,Bayaband Slide Upper,94,57,2,138,0,5,SOLE_03,0.5945
2026-01-20,1,L1,Nike,Vaporfly Engineered Mesh,176,155,10,2,0,5,SHIMA_01,0.8289
2026-01-20,2,L1,Nike,Dunk Low Textile Upper,198,182,18,3,0,6,SHIMA_02,0.8323
2026-01-20,3,L1,Nike,Pegasus 3D Knit Collar,131,87,7,14,47,6,SHIMA_01,0.6133
2026-01-20,1,L2,Crocs,Classic Clog Strap Assembly,159,123,7,13,0,7,SHIMA_06,0.7337
2026-01-20,2,L2,Nike,ZoomX Carbon Plate Insert,153,133,12,24,0,4,SHIMA_04,0.7918
2026-01-20,3,L2,Nike,ZoomX Carbon Plate Insert,94,74,4,12,20,7,SHIMA_06,0.7493
2026-01-20,1,L3,Nike,Vaporfly Engineered Mesh,134,108,10,25,0,9,SOLE_01,0.7353
2026-01-20,2,L3,Crocs,Bayaband Slide Upper,140,103,5,24,0,10,STITCH_01,0.7039
2026-01-20,3,L3,Nike,Air Max Flyknit Upper,95,63,7,53,0,9,STITCH_01,0.5967
2026-01-20,1,L4,Decathlon,Kiprun Carbon Plate,165,118,8,25,23,10,SOLE_02,0.6721
2026-01-20,2,L4,Crocs,Classic Clog Strap Assembly,172,122,7,17,85,12,STITCH_04,0.6724
2026-01-20,3,L4,Decathlon,Kalenji Trail Sole Unit,104,90,4,13,0,10,STITCH_03,0.8294
2026-01-20,1,L5,Crocs,Classic Clog Strap Assembly,141,112,5,21,0,12,STITCH_06,0.7643
2026-01-20,2,L5,Decathlon,Kiprun Carbon Plate,146,114,5,27,0,9,STITCH_05,0.7474
2026-01-20,3,L5,Nike,ZoomX Carbon Plate Insert,96,80,8,9,19,10,STITCH_05,0.7508
2026-01-20,1,L6,Decathlon,Kalenji Trail Sole Unit,142,116,2,12,0,7,SHIMA_08,0.8084
2026-01-20,2,L6,Decathlon,Kalenji Trail Sole Unit,151,111,4,25,0,9,SHIMA_07,0.7091
2026-01-20,3,L6,Decathlon,Kiprun Carbon Plate,110,82,7,16,68,10,SHIMA_07,0.6824
2026-01-20,1,L7,Crocs,Classic Clog Strap Assembly,153,74,5,179,0,7,STITCH_08,0.452
2026-01-20,2,L7,Decathlon,Quechua Hiking Upper,155,123,3,4,22,10,SHIMA_09,0.776
2026-01-20,3,L7,Decathlon,Kalenji Trail Sole Unit,83,64,4,26,0,6,SHIMA_09,0.7322
2026-01-20,1,L8,Decathlon,Kiprun Carbon Plate,146,63,3,178,29,7,SOLE_04,0.4143
2026-01-20,2,L8,Nike,ZoomX Carbon Plate Insert,156,131,14,17,0,6,SOLE_03,0.7512
2026-01-20,3,L8,Nike,Air Max Flyknit Upper,83,42,5,218,0,5,SOLE_03,0.4495
2026-01-21,1,L1,Nike,Vaporfly Engineered Mesh,179,108,5,18,76,4,SHIMA_03,0.5787
2026-01-21,2,L1,Nike,Pegasus 3D Knit Collar,183,142,6,14,0,6,SHIMA_02,0.7479
2026-01-21,3,L1,Nike,Pegasus 3D Knit Collar,124,85,7,21,63,5,SHIMA_02,0.6333
2026-01-21,1,L2,Nike,Pegasus 3D Knit Collar,155,119,10,0,20,6,SHIMA_04,0.7076
2026-01-21,2,L2,Crocs,LiteRide Insole Unit,144,114,5,2,0,4,SHIMA_04,0.758
2026-01-21,3,L2,Nike,ZoomX Carbon Plate Insert,102,88,8,15,0,7,SHIMA_04,0.7873
2026-01-21,1,L3,Nike,Pegasus 3D Knit Collar,173,116,7,92,0,11,STITCH_01,0.6311
2026-01-21,2,L3,Nike,Pegasus 3D Knit Collar,162,121,10,25,0,8,STITCH_02,0.688
2026-01-21,3,L3,Crocs,Bayaband Slide Upper,100,89,3,7,0,12,STITCH_02,0.8601
2026-01-21,1,L4,Decathlon,Kalenji Trail Sole Unit,140,121,6,22,0,8,STITCH_03,0.8241
2026-01-21,2,L4,Crocs,Bayaband Slide Upper,148,109,4,12,0,10,STITCH_04,0.7145
2026-01-21,3,L4,Crocs,Classic Clog Strap Assembly,102,77,6,32,0,8,STITCH_04,0.701
2026-01-21,1,L5,Crocs,Bayaband Slide Upper,130,97,3,10,68,9,STITCH_06,0.7288
2026-01-21,2,L5,Decathlon,Kiprun Carbon Plate,132,99,4,24,0,8,STITCH_05,0.7202
2026-01-21,3,L5,Crocs,LiteRide Insole Unit,90,65,6,20,0,9,SOLE_02,0.6655
2026-01-21,1,L6,Decathlon,Quechua Hiking Upper,140,115,8,3,0,8,SHIMA_07,0.7669
2026-01-21,2,L6,Decathlon,Kiprun Carbon Plate,139,109,4,70,0,6,STITCH_07,0.7581
2026-01-21,3,L6,Decathlon,Kalenji Trail Sole Unit,74,60,1,16,0,9,SHIMA_08,0.7997
2026-01-21,1,L7,Decathlon,Quechua Hiking Upper,110,70,2,62,52,9,SHIMA_09,0.624
2026-01-21,2,L7,Decathlon,Quechua Hiking Upper,108,80,3,17,48,7,SHIMA_09,0.7215
2026-01-21,3,L7,Decathlon,Kiprun Carbon Plate,68,52,2,6,0,9,SHIMA_09,0.7424
2026-01-21,1,L8,Crocs,Classic Clog Strap Assembly,139,94,4,29,58,7,SOLE_04,0.6483
2026-01-21,2,L8,Nike,ZoomX Carbon Plate Insert,129,103,11,9,0,7,SOLE_03,0.7179
2026-01-21,3,L8,Crocs,LiteRide Insole Unit,99,37,2,183,85,8,SOLE_03,0.3571
2026-01-22,1,L1,Nike,Vaporfly Engineered Mesh,174,139,9,8,13,7,SHIMA_03,0.7483
2026-01-22,2,L1,Nike,Air Max Flyknit Upper,176,151,6,1,0,4,SHIMA_01,0.8244
2026-01-22,1,L2,Nike,ZoomX Carbon Plate Insert,149,111,3,22,0,5,SHIMA_06,0.7259
2026-01-22,2,L2,Crocs,Bayaband Slide Upper,153,124,8,24,0,6,SHIMA_04,0.7614
2026-01-22,1,L3,Nike,ZoomX Carbon Plate Insert,135,112,10,8,0,12,STITCH_02,0.7581
2026-01-22,2,L3,Nike,Dunk Low Textile Upper,143,37,1,229,89,10,STITCH_01,0.2546
2026-01-22,1,L4,Decathlon,Kiprun Carbon Plate,142,78,2,159,0,10,STITCH_03,0.5376
2026-01-22,2,L4,Nike,Dunk Low Textile Upper,144,86,4,142,0,8,STITCH_04,0.5728
2026-01-22,1,L5,Crocs,LiteRide Insole Unit,129,96,7,7,0,10,STITCH_06,0.6906
2026-01-22,2,L5,Crocs,Classic Clog Strap Assembly,144,123,4,1,0,12,STITCH_06,0.8313
2026-01-22,1,L6,Decathlon,Kiprun Carbon Plate,115,101,2,17,0,9,STITCH_07,0.8636
2026-01-22,2,L6,Decathlon,Kalenji Trail Sole Unit,119,97,4,23,0,8,STITCH_07,0.7877
2026-01-22,1,L7,Crocs,LiteRide Insole Unit,116,86,5,27,41,8,STITCH_08,0.6993
2026-01-22,2,L7,Decathlon,Kiprun Carbon Plate,103,89,4,1,0,8,STITCH_08,0.8279
2026-01-22,1,L8,Decathlon,Kiprun Carbon Plate,152,121,2,2,0,6,SOLE_03,0.7879
2026-01-22,2,L8,Decathlon,Kalenji Trail Sole Unit,148,110,4,23,0,6,SOLE_04,0.7208
2026-01-23,1,L1,Nike,Vaporfly Engineered Mesh,185,137,7,33,0,4,SHIMA_02,0.706
2026-01-23,2,L1,Nike,ZoomX Carbon Plate Insert,167,149,4,16,0,7,SHIMA_03,0.8738
2026-01-23,3,L1,Nike,Dunk Low Textile Upper,102,55,4,190,0,5,SHIMA_02,0.5081
2026-01-23,1,L2,Crocs,LiteRide Insole Unit,186,136,3,13,76,6,SHIMA_05,0.7191
2026-01-23,2,L2,Nike,Dunk Low Textile Upper,178,72,6,155,69,6,SHIMA_05,0.3735
2026-01-23,3,L2,Crocs,LiteRide Insole Unit,137,110,4,26,0,6,SHIMA_06,0.7742
2026-01-23,1,L3,Nike,Pegasus 3D Knit Collar,140,123,4,2,0,11,STITCH_02,0.8549
2026-01-23,2,L3,Decathlon,Kiprun Carbon Plate,140,123,5,17,0,10,SOLE_01,0.8435
2026-01-23,3,L3,Nike,Air Max Flyknit Upper,78,67,4,5,0,10,STITCH_01,0.8189
2026-01-23,1,L4,Crocs,LiteRide Insole Unit,133,100,4,0,86,9,STITCH_03,0.7269
2026-01-23,2,L4,Decathlon,Kalenji Trail Sole Unit,128,101,5,26,0,8,SOLE_02,0.7539
2026-01-23,3,L4,Crocs,Classic Clog Strap Assembly,105,69,3,84,17,8,SOLE_02,0.6297
2026-01-23,1,L5,Crocs,LiteRide Insole Unit,137,78,4,132,34,10,SOLE_02,0.5448
2026-01-23,2,L5,Crocs,LiteRide Insole Unit,137,104,3,20,0,8,SOLE_02,0.738
2026-01-23,3,L5,Crocs,Bayaband Slide Upper,95,51,4,116,40,11,STITCH_05,0.4983
2026-01-23,1,L6,Decathlon,Kalenji Trail Sole Unit,128,92,4,25,0,10,SHIMA_08,0.693
2026-01-23,2,L6,Decathlon,Quechua Hiking Upper,135,86,4,100,0,10,STITCH_07,0.6092
2026-01-23,3,L6,Decathlon,Quechua Hiking Upper,97,59,3,98,0,7,STITCH_07,0.5826
